date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/05 Simpang Pertang,SJK (C) Simpang Pertang,5,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,219,77.11267605633803
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/05 Simpang Pertang,SJK (C) Simpang Pertang,5,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,65,22.887323943661972
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/06 Kampong Petaseh,SK Petaseh,1,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,208,61.1764705882353
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/06 Kampong Petaseh,SK Petaseh,1,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,132,38.82352941176471
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/06 Kampong Petaseh,SK Petaseh,2,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,190,51.490514905149055
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/06 Kampong Petaseh,SK Petaseh,2,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,179,48.509485094850945
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,1,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,181,95.26315789473684
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,1,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,9,4.736842105263158
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,2,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,202,93.08755760368663
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,2,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,15,6.912442396313365
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,3,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,297,87.09677419354838
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,3,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,44,12.903225806451612
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,4,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,228,77.81569965870307
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/07 Pertang,SJK (C) Kg. Baru Pertang,4,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,65,22.18430034129693
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/08 Kampong Gelang,SK Gelang Terusan,1,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,243,67.68802228412257
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/08 Kampong Gelang,SK Gelang Terusan,1,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,116,32.31197771587744
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/08 Kampong Gelang,SK Gelang Terusan,2,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,257,64.08977556109726
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/08 Kampong Gelang,SK Gelang Terusan,2,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,144,35.910224438902745
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/UP Undi Pos,Undi Pos,1,1,APZK6,Jalaluddin Bin Alias,Jalaluddin bin Alias,M,Malay,60,BN,001-UMNO,UMNO,001-BN,BN,74,61.15702479338842
2023-08-12,SE-15,Negeri Sembilan,N.02 Pertang,126/02/UP Undi Pos,Undi Pos,1,2,PK9V8,Cikgu Amir,Amirudin bin Hassan (Cikgu Amir),M,Malay,64,PN,004-PAS,PAS,011-PN,PN,47,38.84297520661157
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/00 Undi Awal,Dewan Perdana PULAPOL Air Hitam,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,71,41.76470588235294
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/00 Undi Awal,Dewan Perdana PULAPOL Air Hitam,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,99,58.235294117647065
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/00 Undi Awal,Dewan Perdana PULAPOL Air Hitam,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,49,28.654970760233915
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/00 Undi Awal,Dewan Perdana PULAPOL Air Hitam,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,122,71.34502923976608
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/00 Undi Awal,Dewan Perdana PULAPOL Air Hitam,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,68,43.037974683544306
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/00 Undi Awal,Dewan Perdana PULAPOL Air Hitam,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,90,56.9620253164557
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/01 Sungai Lui,SK Sungai Lui,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,225,77.05479452054794
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/01 Sungai Lui,SK Sungai Lui,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,67,22.945205479452056
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/01 Sungai Lui,SK Sungai Lui,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,166,74.43946188340807
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/01 Sungai Lui,SK Sungai Lui,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,57,25.56053811659193
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/01 Sungai Lui,SK Sungai Lui,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,167,78.03738317757009
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/01 Sungai Lui,SK Sungai Lui,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,47,21.962616822429908
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,165,72.68722466960352
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,62,27.312775330396477
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,175,68.09338521400778
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,82,31.906614785992215
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,212,47.006651884700666
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,239,52.993348115299334
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,4,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,153,35.581395348837205
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,4,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,277,64.4186046511628
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,5,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,184,44.230769230769226
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/02 Lui Timur,SK Lui Timor,5,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,232,55.769230769230774
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/03 Lui Muda,SK (FELDA) Lui Muda,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,233,64.01098901098901
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/03 Lui Muda,SK (FELDA) Lui Muda,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,131,35.989010989010985
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/03 Lui Muda,SK (FELDA) Lui Muda,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,92,38.983050847457626
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/03 Lui Muda,SK (FELDA) Lui Muda,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,144,61.016949152542374
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/03 Lui Muda,SK (FELDA) Lui Muda,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,96,40.33613445378151
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/03 Lui Muda,SK (FELDA) Lui Muda,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,142,59.66386554621849
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,192,69.31407942238266
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,85,30.685920577617328
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,198,65.34653465346535
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,105,34.65346534653465
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,210,46.875
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,238,53.125
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,4,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,148,35.07109004739337
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,4,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,274,64.92890995260665
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,5,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,179,43.44660194174757
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/04 Lui Selatan,SK (FELDA) Lui Selatan,5,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,233,56.55339805825243
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/05 Pulapol Ayer Hitam,SK Pulapah,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,11,68.75
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/05 Pulapol Ayer Hitam,SK Pulapah,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,5,31.25
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/05 Pulapol Ayer Hitam,SK Pulapah,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,31,27.192982456140353
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/05 Pulapol Ayer Hitam,SK Pulapah,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,83,72.80701754385966
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/06 Ladang Ayer Hitam,SJK (T) Ladang Air Hitam,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,50,84.7457627118644
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/06 Ladang Ayer Hitam,SJK (T) Ladang Air Hitam,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,9,15.254237288135593
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/06 Ladang Ayer Hitam,SJK (T) Ladang Air Hitam,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,102,77.27272727272727
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/06 Ladang Ayer Hitam,SJK (T) Ladang Air Hitam,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,30,22.727272727272727
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,122,79.22077922077922
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,32,20.77922077922078
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,155,79.48717948717949
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,40,20.51282051282051
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,275,68.06930693069307
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,129,31.93069306930693
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,4,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,205,63.46749226006192
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,4,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,118,36.53250773993808
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,5,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,195,56.358381502890175
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/07 Kampong Bahru Ayer Hitam,SK Ayer Hitam,5,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,151,43.641618497109825
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/08 Lui Barat,SMK (FELDA) Lui Barat,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,171,50.591715976331365
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/08 Lui Barat,SMK (FELDA) Lui Barat,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,167,49.40828402366864
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/08 Lui Barat,SMK (FELDA) Lui Barat,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,73,33.48623853211009
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/08 Lui Barat,SMK (FELDA) Lui Barat,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,145,66.5137614678899
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/08 Lui Barat,SMK (FELDA) Lui Barat,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,78,33.33333333333333
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/08 Lui Barat,SMK (FELDA) Lui Barat,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,156,66.66666666666666
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,159,67.37288135593221
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,77,32.6271186440678
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,174,69.04761904761905
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,78,30.952380952380953
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,199,40.695296523517385
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,3,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,290,59.30470347648262
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,4,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,172,36.21052631578948
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,4,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,303,63.78947368421053
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,5,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,176,39.111111111111114
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/09 Pasoh 3,SK (FELDA) Pasoh 3,5,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,274,60.88888888888889
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/10 Pasoh 2,SK (FELDA) Pasoh 2,1,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,97,57.396449704142015
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/10 Pasoh 2,SK (FELDA) Pasoh 2,1,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,72,42.60355029585799
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/10 Pasoh 2,SK (FELDA) Pasoh 2,2,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,112,57.14285714285714
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/10 Pasoh 2,SK (FELDA) Pasoh 2,2,2,T0ZXH,Nordin Hasim,Mohd Nordin bin Hasim,M,Malay,44,PN,004-PAS,PAS,011-PN,PN,84,42.857142857142854
2023-08-12,SE-15,Negeri Sembilan,N.03 Sungai Lui,126/03/10 Pasoh 2,SK (FELDA) Pasoh 2,3,1,70PM4,Mohd. Razi Bin Mohd. Ali,Mohd Razi bin Mohd Ali,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,120,32.69754768392371
