date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2022-03-12,SE-15,Johor,N.32 Endau,154/32/09 Tanjong Resang,SK Tanjung Resang,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/09 Tanjong Resang,SK Tanjung Resang,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,5,2.4390243902439024
2022-03-12,SE-15,Johor,N.32 Endau,154/32/09 Tanjong Resang,SK Tanjung Resang,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.4878048780487805
2022-03-12,SE-15,Johor,N.32 Endau,154/32/09 Tanjong Resang,SK Tanjung Resang,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,94,45.85365853658537
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,74,49.664429530201346
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,5,3.3557046979865772
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.6711409395973155
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,69,46.308724832214764
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,145,63.31877729257642
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.8733624454148471
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,10,4.366812227074235
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.43668122270742354
2022-03-12,SE-15,Johor,N.32 Endau,154/32/10 Ayer Papan,SK Air Papan,2,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,71,31.004366812227076
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,119,50.85470085470085
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.4273504273504274
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,4,1.7094017094017095
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.282051282051282
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,107,45.72649572649573
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,163,62.213740458015266
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.7633587786259541
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,1,0.38167938931297707
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.1450381679389312
2022-03-12,SE-15,Johor,N.32 Endau,154/32/11 Tanjong Genting,Balai Raya Kampung Tanjung Genting,2,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,93,35.49618320610687
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,144,52.94117647058824
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,21,7.720588235294118
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.7352941176470588
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,105,38.60294117647059
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,210,61.04651162790697
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.29069767441860467
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,21,6.104651162790697
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.1627906976744187
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,2,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,108,31.3953488372093
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,3,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,223,69.90595611285266
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,3,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.3134796238244514
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,3,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,16,5.015673981191222
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,3,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,0.9404388714733543
2022-03-12,SE-15,Johor,N.32 Endau,154/32/12 Mersing Kanan,SRA Bersepadu Mersing,3,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,76,23.824451410658305
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,67,39.411764705882355
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,1.1764705882352942
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,15,8.823529411764707
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.7647058823529411
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,83,48.8235294117647
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,112,41.48148148148148
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.7407407407407408
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,29,10.74074074074074
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,2.2222222222222223
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,2,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,121,44.81481481481481
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,3,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,133,51.35135135135135
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,3,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,3,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,18,6.94980694980695
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,3,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.3861003861003861
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,3,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,107,41.312741312741316
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,4,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,189,58.333333333333336
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,4,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.30864197530864196
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,4,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,11,3.3950617283950617
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,4,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,5,1.5432098765432098
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,4,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,118,36.41975308641975
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,5,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,201,66.33663366336634
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,5,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,5,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,17,5.6105610561056105
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,5,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,9,2.9702970297029703
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,5,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,76,25.082508250825082
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,6,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,214,62.57309941520468
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,6,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5,1.461988304093567
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,6,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,16,4.678362573099415
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,6,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.5847953216374269
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,6,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,105,30.701754385964914
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,7,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,217,62.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,7,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.5714285714285714
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,7,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,16,4.571428571428571
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,7,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,0.8571428571428572
2022-03-12,SE-15,Johor,N.32 Endau,154/32/13 Jalan Endau,SMK Mersing,7,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,112,32.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,80,47.90419161676647
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,24,14.37125748502994
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,1.1976047904191618
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,61,36.52694610778443
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,148,70.81339712918661
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.4784688995215311
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,10,4.784688995215311
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.9569377990430622
2022-03-12,SE-15,Johor,N.32 Endau,154/32/14 Jalan Abdullah,Sekolah Agama Mersing Kanan,2,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,48,22.966507177033492
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,117,54.929577464788736
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,15,7.042253521126761
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,2.8169014084507045
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,75,35.2112676056338
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,165,64.2023346303502
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,21,8.171206225680933
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.556420233463035
2022-03-12,SE-15,Johor,N.32 Endau,154/32/15 Kampong Tengah,SK Mersing Kanan,2,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,67,26.07003891050584
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',1,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,86,44.329896907216494
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',1,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,1.0309278350515463
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',1,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,8,4.123711340206185
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',1,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',1,5,8JJBH,Youzaimi,Mohd Youzaimi bin Yusof,M,Malay,48,BN,001-UMNO,UMNO,001-BN,BN,98,50.51546391752577
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',2,1,DV1X9,Alwiyah Talib,Alwiyah binti Talib,F,Malay,61,PN,107-BERSATU,BERSATU,011-PN,PN,159,56.785714285714285
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',2,2,Y9G4P,Ismail Bin Don,Ismail bin Don,M,Malay,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.35714285714285715
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',2,3,1Q66Z,Mohammad Fakrulradzi,Mohammad Fakrulradzi bin Mahmud,M,Malay,32,PH,046-AMANAH,AMANAH,007-PH,PH,8,2.857142857142857
2022-03-12,SE-15,Johor,N.32 Endau,154/32/16 Sawah Dato',SK Sawah Dato',2,4,54W98,Mohd Noorhisyam Bin Ibrahim,Mohd Noorhisyam bin Ibrahim,M,Malay,36,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.35714285714285715
